"","ANONID","SUBJECT","CATALOG_NBR","GRD_PTS_PER_UNIT","GPAO","DIV","ANON_INSTR_ID","TERM"
"417",47438,"BIOLOGY",105,4,3.544776119,"S",1614,93
"418",47522,"BIOLOGY",105,2,2.354901961,"S",1614,88
"419",47550,"BIOLOGY",105,3.3,3.307692308,"S",1614,98
"420",47556,"BIOLOGY",105,3.3,3.0125,"S",1614,102
"421",48143,"BIOLOGY",105,3.7,3.142307692,"S",1614,88
"422",48213,"BIOLOGY",105,2.7,2.556666667,"S",1614,107
"423",48347,"BIOLOGY",105,3.3,3.490909091,"S",1614,102
"424",48427,"BIOLOGY",105,4,3.745454545,"S",1614,78
"425",48501,"BIOLOGY",105,2.7,2.566197183,"S",1614,98
"426",48510,"BIOLOGY",105,4,3.677173913,"S",1614,93
"427",48525,"BIOLOGY",105,4,3.471428571,"S",1614,98
"428",48562,"BIOLOGY",105,4,3.598039216,"S",1614,102
"429",48749,"BIOLOGY",105,3.7,3.177941176,"S",1614,78
"430",48996,"BIOLOGY",105,3.7,3.239285714,"S",1614,110
"431",49071,"BIOLOGY",105,3.7,3.328571429,"S",1614,98
"432",49142,"BIOLOGY",105,3.3,3.2,"S",1614,102
"433",49212,"BIOLOGY",105,4,3.472,"S",1614,78
"434",49319,"BIOLOGY",105,3,3.127777778,"S",1614,88
"435",49330,"BIOLOGY",105,2.7,2.734666667,"S",1614,93
"436",49403,"BIOLOGY",105,2,2.925,"S",1614,93
"437",49580,"BIOLOGY",105,3.7,3.506862745,"S",1614,118
"438",49742,"BIOLOGY",105,4,3.618181818,"S",4392,114
"439",49899,"BIOLOGY",105,4,3.122535211,"S",4392,114
"440",49903,"BIOLOGY",105,4,3.798095238,"S",1614,102
"441",50497,"BIOLOGY",105,3.7,3.384693878,"S",1614,110
"442",50637,"BIOLOGY",105,3.3,3.413235294,"S",1614,110
"443",50759,"BIOLOGY",105,4,3.373913043,"S",4392,114
"444",50862,"BIOLOGY",105,4,3.453571429,"S",1614,107
"445",51259,"BIOLOGY",105,2.7,2.093150685,"S",1614,102
"446",51292,"BIOLOGY",105,3.7,3.326666667,"S",1614,110
"447",51460,"BIOLOGY",105,3.7,3.211111111,"S",1614,118
"448",51583,"BIOLOGY",105,3.3,2.795238095,"S",1614,118
"449",51613,"BIOLOGY",105,3.7,3.483838384,"S",1614,102
"450",51665,"BIOLOGY",105,4,3.043298969,"S",1614,107
"451",51777,"BIOLOGY",105,4,3.509734513,"S",1614,110
"452",51940,"BIOLOGY",105,4,3.922222222,"S",1614,102
"453",51946,"BIOLOGY",105,4,2.973170732,"S",1614,102
"454",51999,"BIOLOGY",105,4,3.741025641,"S",1614,118
"455",52006,"BIOLOGY",105,3.7,4,"S",1614,110
"456",52026,"BIOLOGY",105,4,3.057777778,"S",1614,93
"457",52299,"BIOLOGY",105,3,2.958823529,"S",1614,110
"458",52377,"BIOLOGY",105,2.7,3.109756098,"S",1614,98
"459",52406,"BIOLOGY",105,4,3.44047619,"S",1614,107
"460",52873,"BIOLOGY",105,3,2.882352941,"S",1614,93
"461",53038,"BIOLOGY",105,4,3.882352941,"S",4392,114
"462",53150,"BIOLOGY",105,3,2.706060606,"S",4392,114
"463",53158,"BIOLOGY",105,3,3.388636364,"S",1614,102
"464",53161,"BIOLOGY",105,3.3,3,"S",1614,118
"465",53339,"BIOLOGY",105,3,2.913559322,"S",1614,118
"466",53499,"BIOLOGY",105,4,3.628571429,"S",1614,118
"467",53597,"BIOLOGY",105,4,3.468932039,"S",1614,88
"468",53678,"BIOLOGY",105,4,3.943243243,"S",1614,88
"469",53746,"BIOLOGY",105,3.7,3.417021277,"S",1614,78
"470",53935,"BIOLOGY",105,4,2.764705882,"S",4392,114
"471",54395,"BIOLOGY",105,3,2.982051282,"S",1614,110
"472",54402,"BIOLOGY",105,4,3.968421053,"S",4392,114
"473",54441,"BIOLOGY",105,3,3.205319149,"S",1614,107
"474",54461,"BIOLOGY",105,4,3.890909091,"S",1614,118
"475",54667,"BIOLOGY",105,3.7,2.893939394,"S",1614,107
"476",54997,"BIOLOGY",105,4,3.314893617,"S",1614,107
"477",55021,"BIOLOGY",105,3.7,2.911111111,"S",1614,107
"478",55157,"BIOLOGY",105,4,3.91,"S",1614,107
"479",55171,"BIOLOGY",105,3,2.843478261,"S",4392,114
"480",55197,"BIOLOGY",105,3,3.407692308,"S",4392,114
"481",55271,"BIOLOGY",105,4,3.128571429,"S",1614,107
"482",55325,"BIOLOGY",105,2.7,1.952941176,"S",1614,88
"483",55566,"BIOLOGY",105,3,2.645833333,"S",1614,102
"484",55700,"BIOLOGY",105,3,3.224444444,"S",1614,98
"485",56040,"BIOLOGY",105,3.3,2.762264151,"S",3604,73
"486",56134,"BIOLOGY",105,3.3,3.082926829,"S",4392,114
"487",56142,"BIOLOGY",105,2.7,2.973786408,"S",1614,102
"488",56188,"BIOLOGY",105,2.7,2.778947368,"S",1614,118
"489",56224,"BIOLOGY",105,0,2.869047619,"S",4392,114
"490",56322,"BIOLOGY",105,3.3,3.225,"S",1614,118
"491",56379,"BIOLOGY",105,3.3,3.369444444,"S",4392,114
"492",56598,"BIOLOGY",105,2,2.5375,"S",1614,110
"493",57027,"BIOLOGY",105,4,3.282142857,"S",1614,88
"494",57163,"BIOLOGY",105,3.3,3.452307692,"S",1614,98
"495",57232,"BIOLOGY",105,0,2.517142857,"S",1614,102
"496",57256,"BIOLOGY",105,3.3,3.345714286,"S",1614,107
"497",57375,"BIOLOGY",105,3.3,3.488571429,"S",1614,118
"498",57439,"BIOLOGY",105,3,3.082926829,"S",1614,93
"499",57549,"BIOLOGY",105,3,2.878571429,"S",1614,102
"500",57578,"BIOLOGY",105,3.7,3.443842365,"S",1614,98
"501",57708,"BIOLOGY",105,2,2.565441176,"S",1614,78
"502",57725,"BIOLOGY",105,4,3.348484848,"S",1614,98
"503",57787,"BIOLOGY",105,3,3.078723404,"S",1614,118
"504",58129,"BIOLOGY",105,3,2.886440678,"S",1614,93
"505",58351,"BIOLOGY",105,3.3,3.305263158,"S",1614,107
"506",58517,"BIOLOGY",105,2,2.556666667,"S",1614,118
"507",58541,"BIOLOGY",105,4,3.696808511,"S",1614,102
"508",58572,"BIOLOGY",105,3.3,3.140540541,"S",1614,93
"509",58804,"BIOLOGY",105,0,2.61,"S",4392,114
"510",58882,"BIOLOGY",105,2.7,2.4,"S",1614,107
"511",58975,"BIOLOGY",105,3.7,3.829268293,"S",1614,93
"512",58985,"BIOLOGY",105,3.7,3.472,"S",1614,118
"513",58992,"BIOLOGY",105,2,1.755,"S",1614,118
"514",59105,"BIOLOGY",105,3,3.082352941,"S",1614,110
"515",59187,"BIOLOGY",105,4,3.61627907,"S",1614,118
"516",59219,"BIOLOGY",105,3.3,3.025,"S",1614,93
"517",59281,"BIOLOGY",105,3,3.256097561,"S",4392,114
"518",59538,"BIOLOGY",105,3,2.984375,"S",4392,114
"519",59605,"BIOLOGY",105,3.7,3.702564103,"S",4392,114
"520",59608,"BIOLOGY",105,3.7,2.778703704,"S",1614,102
"521",59615,"BIOLOGY",105,3,2.980952381,"S",1614,110
"522",59811,"BIOLOGY",105,3,2.911392405,"S",1614,93
"523",59854,"BIOLOGY",105,4,3.964179104,"S",1614,93
"524",59855,"BIOLOGY",105,3,2.907936508,"S",1614,102
"525",59859,"BIOLOGY",105,3,3.228947368,"S",4392,114
"526",60012,"BIOLOGY",105,2,2.658333333,"S",1614,107
"527",60026,"BIOLOGY",105,2.7,3.488571429,"S",3604,73
"528",60027,"BIOLOGY",105,3.7,3.282828283,"S",1614,110
"529",60030,"BIOLOGY",105,4,3.237837838,"S",1614,110
"530",60121,"BIOLOGY",105,3.7,2.831683168,"S",1614,110
"531",60231,"BIOLOGY",105,3,1.666666667,"S",1614,93
"532",60240,"BIOLOGY",105,3,3.688888889,"S",4392,114
"533",60338,"BIOLOGY",105,2.7,2.546969697,"S",1614,110
"534",60462,"BIOLOGY",105,4,3.694392523,"S",1614,93
"535",60683,"BIOLOGY",105,2.7,2.295714286,"S",1614,102
"536",61040,"BIOLOGY",105,3.7,3.387323944,"S",1614,98
"537",61064,"BIOLOGY",105,4,2.925,"S",1614,78
"538",61244,"BIOLOGY",105,2.7,3.393548387,"S",1614,88
"539",61384,"BIOLOGY",105,3.7,3.678350515,"S",1614,98
"540",61394,"BIOLOGY",105,3,2.78,"S",1614,118
"541",61397,"BIOLOGY",105,3.7,3.620512821,"S",1614,110
"542",61729,"BIOLOGY",105,2.7,2.437931034,"S",1614,110
"543",61856,"BIOLOGY",105,4,3.380701754,"S",1614,107
"544",62051,"BIOLOGY",105,3,3.476056338,"S",1614,78
"545",62121,"BIOLOGY",105,3,3,"S",1614,93
"546",62339,"BIOLOGY",105,2.7,2.478947368,"S",1614,110
"547",62406,"BIOLOGY",105,3.3,2.99,"S",1614,107
"548",62520,"BIOLOGY",105,4,2.707692308,"S",1614,110
"549",62583,"BIOLOGY",105,3.7,3.033333333,"S",1614,98
"550",62597,"BIOLOGY",105,4,3.647169811,"S",1614,102
"551",62689,"BIOLOGY",105,3,2.356756757,"S",1614,78
"552",62793,"BIOLOGY",105,3.3,3.187804878,"S",1614,78
"553",62903,"BIOLOGY",105,4,3.723809524,"S",1614,78
"554",62955,"BIOLOGY",105,3.3,2.98245614,"S",1614,118
"555",63189,"BIOLOGY",105,3.7,3.544444444,"S",4392,114
"556",63339,"BIOLOGY",105,4,3.77804878,"S",1614,118
"557",63394,"BIOLOGY",105,4,3.468292683,"S",1614,93
"558",63532,"BIOLOGY",105,4,3.62173913,"S",1614,107
"559",63951,"BIOLOGY",105,4,3.560526316,"S",1614,88
"560",64143,"BIOLOGY",105,4,3.556097561,"S",1614,118
"561",64258,"BIOLOGY",105,4,3.307142857,"S",4392,114
"562",64365,"BIOLOGY",105,3,2.928169014,"S",1614,93
"563",64525,"BIOLOGY",105,3.3,3.246236559,"S",1614,88
"564",64598,"BIOLOGY",105,4,3.941558442,"S",1614,118
"565",64757,"BIOLOGY",105,3,2.859836066,"S",3604,73
"566",64847,"BIOLOGY",105,3,3.402325581,"S",4392,114
"567",64971,"BIOLOGY",105,3.3,3.678378378,"S",3604,73
"568",65134,"BIOLOGY",105,4,3.744210526,"S",1614,102
"569",65532,"BIOLOGY",105,3,3.18,"S",1614,93
"570",66012,"BIOLOGY",105,4,3.644262295,"S",1614,107
"571",66056,"BIOLOGY",105,3.7,3.6,"S",3604,73
"572",66310,"BIOLOGY",105,3,3.016666667,"S",1614,78
"573",66338,"BIOLOGY",105,3.7,3.522222222,"S",1614,110
"574",66344,"BIOLOGY",105,3,2.629113924,"S",1614,110
"575",66467,"BIOLOGY",105,2.7,2.651282051,"S",4392,114
"576",66691,"BIOLOGY",105,3.7,3.509090909,"S",4392,114
"577",66729,"BIOLOGY",105,3.3,3.213978495,"S",1614,118
"578",66730,"BIOLOGY",105,3.3,3.049333333,"S",1614,110
"579",66801,"BIOLOGY",105,3.7,3.474647887,"S",1614,107
"580",66995,"BIOLOGY",105,4,3.088636364,"S",1614,110
"581",67203,"BIOLOGY",105,2.7,3.04375,"S",1614,107
"582",67207,"BIOLOGY",105,4,2.492857143,"S",1614,110
"583",67229,"BIOLOGY",105,3.3,3.353521127,"S",4392,114
"584",67258,"BIOLOGY",105,3.7,3.461904762,"S",1614,93
"585",67346,"BIOLOGY",105,0,3.052941176,"S",1614,98
"586",67602,"BIOLOGY",105,2.7,3.473170732,"S",1614,88
"587",67632,"BIOLOGY",105,4,3.8,"S",1614,107
"588",67668,"BIOLOGY",105,2.7,2.929166667,"S",3604,73
"589",67675,"BIOLOGY",105,2.7,2.996226415,"S",1614,88
"590",67677,"BIOLOGY",105,3.7,3.465,"S",1614,102
"591",67723,"BIOLOGY",105,4,3.585294118,"S",1614,118
"592",67853,"BIOLOGY",105,4,3.685714286,"S",1614,102
"593",67879,"BIOLOGY",105,3.3,2.83,"S",1614,107
"594",67903,"BIOLOGY",105,3,3.291891892,"S",1614,118
"595",67962,"BIOLOGY",105,4,3.777083333,"S",1614,118
"596",68221,"BIOLOGY",105,2.7,2.214285714,"S",1614,110
"597",68417,"BIOLOGY",105,3.7,3.414285714,"S",1614,98
"598",68703,"BIOLOGY",105,4,3.7325,"S",4392,114
"599",68716,"BIOLOGY",105,3.3,3.592079208,"S",4392,114
"600",68778,"BIOLOGY",105,3.7,3.579487179,"S",1614,118
"601",68785,"BIOLOGY",105,3.3,3.332857143,"S",1614,118
"602",68815,"BIOLOGY",105,2.7,2.258823529,"S",1614,102
"603",68928,"BIOLOGY",105,3.7,3.7,"S",1614,107
"604",69007,"BIOLOGY",105,4,3.650847458,"S",1614,110
"605",69569,"BIOLOGY",105,2.7,2.437931034,"S",1614,107
"606",69613,"BIOLOGY",105,4,3.72,"S",1614,93
"607",69760,"BIOLOGY",105,4,3.664814815,"S",1614,118
"608",69794,"BIOLOGY",105,4,3.33452381,"S",1614,107
"609",70140,"BIOLOGY",105,4,3.608163265,"S",4392,114
"610",70278,"BIOLOGY",105,4,3.569230769,"S",1614,88
"611",70497,"BIOLOGY",105,3.3,3.333333333,"S",1614,110
"612",70593,"BIOLOGY",105,3.3,3.094642857,"S",1614,118
"613",70602,"BIOLOGY",105,3,2.762264151,"S",1614,102
"614",70662,"BIOLOGY",105,3,3.395238095,"S",1614,98
"615",71017,"BIOLOGY",105,2,2.602739726,"S",1614,102
"616",71021,"BIOLOGY",105,3,2.554166667,"S",1614,98
"617",71062,"BIOLOGY",105,4,3.745238095,"S",1614,93
"618",71202,"BIOLOGY",105,3,2.690909091,"S",1614,93
"619",71339,"BIOLOGY",105,3.3,3.419626168,"S",1614,93
"620",71384,"BIOLOGY",105,3.7,2.893939394,"S",4392,114
"621",71391,"BIOLOGY",105,3.3,3.556097561,"S",1614,107
"622",71474,"BIOLOGY",105,2.7,2.395,"S",1614,98
"623",71712,"BIOLOGY",105,4,3.581481481,"S",1614,88
"624",71771,"BIOLOGY",105,4,3.173809524,"S",1614,107
"625",71838,"BIOLOGY",105,4,3.53902439,"S",1614,78
"626",71921,"BIOLOGY",105,3,3,"S",1614,107
"627",71947,"BIOLOGY",105,4,3.868181818,"S",4392,114
"628",71986,"BIOLOGY",105,4,3.730434783,"S",1614,88
"629",72078,"BIOLOGY",105,0,1.7,"S",4392,114
"630",72133,"BIOLOGY",105,4,3.878861789,"S",1614,118
"631",72448,"BIOLOGY",105,3,2.87027027,"S",1614,107
"632",72508,"BIOLOGY",105,3,3.520879121,"S",1614,88
"633",72642,"BIOLOGY",105,1.7,2.639705882,"S",4392,114
"634",72797,"BIOLOGY",105,2.7,2.522689076,"S",1614,110
"635",72858,"BIOLOGY",105,4,3.587323944,"S",1614,107
"636",73188,"BIOLOGY",105,4,3.723809524,"S",1614,118
"637",73195,"BIOLOGY",105,3,3.331818182,"S",1614,110
"638",73534,"BIOLOGY",105,4,3.47804878,"S",1614,102
"639",73999,"BIOLOGY",105,4,3.081481481,"S",1614,110
"640",74277,"BIOLOGY",105,2.7,2.284,"S",1614,98
"641",74279,"BIOLOGY",105,3.7,3.833333333,"S",4392,114
"642",74373,"BIOLOGY",105,3.7,3.53902439,"S",1614,107
"643",74647,"BIOLOGY",105,4,3.946808511,"S",1614,88
"644",74709,"BIOLOGY",105,4,3.81,"S",4392,114
"645",74816,"BIOLOGY",105,3.7,3.666666667,"S",1614,88
"646",75096,"BIOLOGY",105,3,2.942682927,"S",1614,102
"647",75216,"BIOLOGY",105,2.7,2.687368421,"S",1614,98
"648",75224,"BIOLOGY",105,4,3.613888889,"S",1614,93
"649",75305,"BIOLOGY",105,3,2.769642857,"S",1614,102
"650",75570,"BIOLOGY",105,3,2.760606061,"S",4392,114
"651",76072,"BIOLOGY",105,3,3.433333333,"S",1614,93
"652",76102,"BIOLOGY",105,2.7,2.992105263,"S",1614,88
"653",76142,"BIOLOGY",105,3,3.254545455,"S",1614,88
"654",76147,"BIOLOGY",105,0,2.382352941,"S",1614,102
"655",76149,"BIOLOGY",105,4,3.412698413,"S",1614,107
"656",76206,"BIOLOGY",105,3,3.052941176,"S",1614,98
"657",76404,"BIOLOGY",105,4,3.304938272,"S",1614,78
"658",76461,"BIOLOGY",105,2.7,2.902631579,"S",1614,118
"659",76638,"BIOLOGY",105,3,2.823255814,"S",1614,102
"660",76827,"BIOLOGY",105,3,2.990140845,"S",1614,78
"661",76895,"BIOLOGY",105,3.7,3.205263158,"S",1614,98
"662",76927,"BIOLOGY",105,3.7,3.33452381,"S",1614,107
"663",77045,"BIOLOGY",105,0,3,"S",3604,73
"664",77046,"BIOLOGY",105,3,2.588888889,"S",3604,73
"665",77136,"BIOLOGY",105,3.7,3.427272727,"S",1614,107
"666",77309,"BIOLOGY",105,4,3.890909091,"S",1614,102
"667",77356,"BIOLOGY",105,3.3,2.94,"S",4392,114
"668",77402,"BIOLOGY",105,4,3.395238095,"S",1614,107
"669",77606,"BIOLOGY",105,3.7,3.584931507,"S",4392,114
"670",77734,"BIOLOGY",105,3,2.896666667,"S",1614,107
"671",78008,"BIOLOGY",105,4,3.7,"S",1614,88
"672",78027,"BIOLOGY",105,1.3,2.238461538,"S",1614,110
"673",78138,"BIOLOGY",105,4,3.24,"S",1614,98
"674",78250,"BIOLOGY",105,3,3.414925373,"S",1614,98
"675",78430,"BIOLOGY",105,3,3.166666667,"S",1614,118
"676",78484,"BIOLOGY",105,3.7,3.535064935,"S",1614,98
"677",78550,"BIOLOGY",105,4,3.9,"S",1614,88
"678",78619,"BIOLOGY",105,4,3.574509804,"S",1614,110
"679",78868,"BIOLOGY",105,2.7,3.306481481,"S",3604,73
"680",78912,"BIOLOGY",105,4,3.452857143,"S",1614,98
"681",78917,"BIOLOGY",105,2.7,2.544615385,"S",1614,88
"682",78966,"BIOLOGY",105,2,2.655789474,"S",1614,107
"683",78967,"BIOLOGY",105,4,3.696808511,"S",1614,98
"684",79108,"BIOLOGY",105,2.7,3.172307692,"S",1614,107
"685",79368,"BIOLOGY",105,3.3,3.133333333,"S",1614,98
"686",79388,"BIOLOGY",105,0,2.102803738,"S",1614,107
"687",79467,"BIOLOGY",105,3.7,3.556097561,"S",4392,114
"688",79538,"BIOLOGY",105,3,2.861111111,"S",1614,102
"689",79734,"BIOLOGY",105,2.7,3.018518519,"S",3604,73
"690",79809,"BIOLOGY",105,3,3.019047619,"S",4392,114
"691",79851,"BIOLOGY",105,3.3,3.269230769,"S",1614,110
"692",79971,"BIOLOGY",105,3,3.346341463,"S",1614,102
"693",80061,"BIOLOGY",105,3,3.58,"S",1614,118
"694",80170,"BIOLOGY",105,3,3.205,"S",1614,102
"695",80209,"BIOLOGY",105,3.7,3.291891892,"S",4392,114
"696",80419,"BIOLOGY",105,4,3.675,"S",1614,107
"697",80504,"BIOLOGY",105,3.7,3.043478261,"S",1614,110
"698",80507,"BIOLOGY",105,4,3.725925926,"S",1614,102
"699",80633,"BIOLOGY",105,4,3.681,"S",1614,110
"700",80709,"BIOLOGY",105,4,4,"S",1614,102
"701",81007,"BIOLOGY",105,3,2.7,"S",1614,102
"702",81023,"BIOLOGY",105,3.3,3.035,"S",1614,110
"703",81471,"BIOLOGY",105,3,3.315384615,"S",1614,78
"704",81534,"BIOLOGY",105,3,2.843478261,"S",1614,93
"705",81755,"BIOLOGY",105,4,3.422772277,"S",4392,114
"706",81764,"BIOLOGY",105,3,3.145,"S",1614,93
"707",81815,"BIOLOGY",105,3,3.98358209,"S",4392,114
"708",81910,"BIOLOGY",105,3.3,3.068181818,"S",1614,110
"709",82141,"BIOLOGY",105,3.3,3.308823529,"S",1614,118
"710",82386,"BIOLOGY",105,4,3.725,"S",1614,110
"711",82671,"BIOLOGY",105,3,2.8,"S",1614,118
"712",82783,"BIOLOGY",105,3.7,3.058823529,"S",4392,114
"713",82808,"BIOLOGY",105,4,3.912195122,"S",1614,102
"714",82821,"BIOLOGY",105,4,3.388059701,"S",1614,110
"715",83065,"BIOLOGY",105,3.3,3.365714286,"S",1614,110
"716",83066,"BIOLOGY",105,4,3.658783784,"S",1614,78
"717",83161,"BIOLOGY",105,3,3.30989011,"S",1614,102
"718",83199,"BIOLOGY",105,3.3,3.388636364,"S",1614,88
"719",83206,"BIOLOGY",105,3,3.414925373,"S",1614,88
"720",83412,"BIOLOGY",105,4,3.424,"S",1614,88
"721",83443,"BIOLOGY",105,2.7,3,"S",1614,102
"722",83596,"BIOLOGY",105,3,3.177941176,"S",1614,88
"723",83957,"BIOLOGY",105,4,3.890909091,"S",1614,102
"724",83991,"BIOLOGY",105,4,3.68559322,"S",1614,93
"725",83995,"BIOLOGY",105,3,3.345714286,"S",1614,102
"726",84260,"BIOLOGY",105,3,2.461052632,"S",1614,110
"727",84320,"BIOLOGY",105,3,3.355263158,"S",1614,93
"728",84468,"BIOLOGY",105,3,3.032432432,"S",1614,118
"729",84573,"BIOLOGY",105,3.3,2.926086957,"S",1614,107
"730",84682,"BIOLOGY",105,4,3.238235294,"S",1614,107
"731",84749,"BIOLOGY",105,4,3.45,"S",1614,78
"732",84978,"BIOLOGY",105,3,2.971428571,"S",1614,107
"733",85083,"BIOLOGY",105,2.7,1.931372549,"S",1614,110
"734",85157,"BIOLOGY",105,2.7,2.976470588,"S",4392,114
"735",85476,"BIOLOGY",105,0,2.238461538,"S",1614,88
"736",85514,"BIOLOGY",105,4,3.077631579,"S",1614,110
"737",85550,"BIOLOGY",105,2.7,2.778947368,"S",4392,114
"738",85703,"BIOLOGY",105,0,2.6,"S",1614,107
"739",85720,"BIOLOGY",105,3,3.623880597,"S",1614,98
"740",85729,"BIOLOGY",105,4,3.283185841,"S",1614,107
"741",85767,"BIOLOGY",105,3,3.044444444,"S",1614,88
"742",85892,"BIOLOGY",105,4,3.276842105,"S",1614,118
"743",85942,"BIOLOGY",105,3,2.875,"S",1614,118
"744",85960,"BIOLOGY",105,4,3.592079208,"S",1614,110
"745",85963,"BIOLOGY",105,3,3.535714286,"S",1614,93
"746",85966,"BIOLOGY",105,3,3.015517241,"S",1614,102
"747",86235,"BIOLOGY",105,4,3.890909091,"S",4392,114
"748",86320,"BIOLOGY",105,2.7,2.778703704,"S",1614,107
"749",86360,"BIOLOGY",105,3.7,3.617857143,"S",1614,118
"750",86524,"BIOLOGY",105,4,3.571875,"S",1614,102
"751",86595,"BIOLOGY",105,4,3.485507246,"S",1614,93
"752",86719,"BIOLOGY",105,4,3.418367347,"S",1614,98
"753",86918,"BIOLOGY",105,3.7,3.642857143,"S",4392,114
"754",86984,"BIOLOGY",105,3,3.156923077,"S",1614,107
"755",87076,"BIOLOGY",105,3,3.098648649,"S",1614,88
"756",87194,"BIOLOGY",105,4,3.368085106,"S",1614,110
"757",87294,"BIOLOGY",105,3.3,3.282828283,"S",1614,118
"758",87308,"BIOLOGY",105,3,2.85,"S",1614,110
"759",87454,"BIOLOGY",105,4,3.545238095,"S",1614,98
"760",87551,"BIOLOGY",105,3,2.668852459,"S",1614,118
"761",87639,"BIOLOGY",105,2.7,3.024193548,"S",1614,98
"762",87644,"BIOLOGY",105,0,2,"S",1614,107
"763",87644,"BIOLOGY",105,2,2.367567568,"S",1614,118
"764",87753,"BIOLOGY",105,3.3,3.597333333,"S",1614,98
"765",88029,"BIOLOGY",105,4,3.883333333,"S",1614,98
"766",88232,"BIOLOGY",105,3,2.3328125,"S",1614,93
"767",88497,"BIOLOGY",105,2.7,2.825675676,"S",1614,102
"768",88596,"BIOLOGY",105,3,2.6,"S",1614,118
"769",88617,"BIOLOGY",105,2.7,2.943396226,"S",1614,107
"770",88767,"BIOLOGY",105,2.7,2.592,"S",1614,102
"771",89262,"BIOLOGY",105,4,3.444705882,"S",1614,118
"772",89349,"BIOLOGY",105,3,3.227027027,"S",1614,98
"773",89483,"BIOLOGY",105,4,3.520895522,"S",1614,88
"774",89679,"BIOLOGY",105,3,3.11,"S",1614,93
"775",89737,"BIOLOGY",105,3,3.520430108,"S",3604,73
"776",89812,"BIOLOGY",105,4,3.652272727,"S",1614,107
"777",89909,"BIOLOGY",105,3.7,3.54,"S",1614,118
"778",89918,"BIOLOGY",105,2.7,2.144036697,"S",1614,102
"779",90065,"BIOLOGY",105,3.3,3.565048544,"S",1614,93
"780",90101,"BIOLOGY",105,3.3,3.460294118,"S",1614,88
"781",90137,"BIOLOGY",105,4,3.1904,"S",1614,110
"782",90199,"BIOLOGY",105,4,3.024193548,"S",1614,102
"783",90211,"BIOLOGY",105,3.7,2.622222222,"S",1614,107
"784",90309,"BIOLOGY",105,3.3,3.475757576,"S",3604,73
"785",90314,"BIOLOGY",105,2.7,2.992727273,"S",4392,114
"786",90476,"BIOLOGY",105,3.3,3.419607843,"S",1614,102
"787",90666,"BIOLOGY",105,2,3,"S",3604,73
"788",90667,"BIOLOGY",105,4,3.861290323,"S",1614,107
"789",90746,"BIOLOGY",105,3,2.926086957,"S",1614,98
"790",91000,"BIOLOGY",105,2.7,2.603448276,"S",1614,118
"791",91039,"BIOLOGY",105,3,2.730612245,"S",1614,93
"792",91128,"BIOLOGY",105,3.3,3.076666667,"S",1614,98
"793",91182,"BIOLOGY",105,3,3.160869565,"S",3604,73
"794",91297,"BIOLOGY",105,3.3,3.185294118,"S",1614,98
"795",91400,"BIOLOGY",105,3,2.734666667,"S",4392,114
"796",91410,"BIOLOGY",105,3,3.237837838,"S",4392,114
"797",91428,"BIOLOGY",105,1.7,2.336111111,"S",1614,110
"798",91709,"BIOLOGY",105,3.3,3.733333333,"S",4392,114
"799",91783,"BIOLOGY",105,3.3,3.3,"S",4392,114
"800",91864,"BIOLOGY",105,3,2.621551724,"S",1614,98
"801",92090,"BIOLOGY",105,4,3.836170213,"S",1614,93
"802",92254,"BIOLOGY",105,2.7,2.496428571,"S",1614,102
"803",92301,"BIOLOGY",105,3.7,3.665116279,"S",4392,114
"804",92538,"BIOLOGY",105,4,3.520909091,"S",1614,98
"805",92627,"BIOLOGY",105,2.7,2.74,"S",4392,114
"806",92632,"BIOLOGY",105,4,3.845070423,"S",3604,73
"807",92650,"BIOLOGY",105,4,3.922857143,"S",1614,88
"808",92716,"BIOLOGY",105,3.7,3.493181818,"S",1614,102
"809",92788,"BIOLOGY",105,2.7,2.667816092,"S",1614,98
"810",92882,"BIOLOGY",105,3.7,2.992105263,"S",1614,93
"811",92888,"BIOLOGY",105,3.7,3.172307692,"S",1614,107
"812",92933,"BIOLOGY",105,3,2.989908257,"S",1614,98
"813",93104,"BIOLOGY",105,4,3.598780488,"S",1614,93
"814",93304,"BIOLOGY",105,3,2.675,"S",1614,78
"815",93395,"BIOLOGY",105,4,3.762222222,"S",1614,98
"816",93459,"BIOLOGY",105,4,3.369444444,"S",4392,114
"817",93508,"BIOLOGY",105,3,2.935483871,"S",1614,118
"818",93588,"BIOLOGY",105,3.3,3.369444444,"S",1614,78
"819",93656,"BIOLOGY",105,3,3.205128205,"S",1614,102
"820",94095,"BIOLOGY",105,3.7,3.615384615,"S",1614,110
"821",94146,"BIOLOGY",105,4,3.348484848,"S",4392,114
"822",94155,"BIOLOGY",105,3.3,3.158163265,"S",1614,98
"823",94214,"BIOLOGY",105,3.3,3.368085106,"S",4392,114
"824",94223,"BIOLOGY",105,2.7,2.076923077,"S",1614,102
"825",94418,"BIOLOGY",105,1.3,2.06,"S",1614,98
"826",94439,"BIOLOGY",105,3,1.931372549,"S",1614,118
"827",94653,"BIOLOGY",105,3,3.024193548,"S",1614,118
"828",94660,"BIOLOGY",105,3.7,3.882352941,"S",1614,93
"829",94664,"BIOLOGY",105,0,2.552238806,"S",1614,102
"830",94759,"BIOLOGY",105,3.7,3.460606061,"S",1614,88
"831",94766,"BIOLOGY",105,4,3.45915493,"S",1614,118
"832",95186,"BIOLOGY",105,4,3.235643564,"S",1614,107
